pr,Year,Month,Country
66.5644,1999,3,TUR
55.5711,1999,4,TUR
27.8926,1999,5,TUR
43.7807,1999,6,TUR
19.3976,1999,7,TUR
25.4838,1999,8,TUR
22.3844,1999,9,TUR
36.8904,1999,10,TUR
31.2714,1999,11,TUR
39.8924,1999,12,TUR
83.3541,2000,1,TUR
62.9843,2000,2,TUR
58.1744,2000,3,TUR
69.2405,2000,4,TUR
42.2364,2000,5,TUR
33.4261,2000,6,TUR
6.38404,2000,7,TUR
19.4393,2000,8,TUR
23.4791,2000,9,TUR
41.8901,2000,10,TUR
29.5825,2000,11,TUR
60.5359,2000,12,TUR
24.6202,2001,1,TUR
60.2082,2001,2,TUR
50.1486,2001,3,TUR
68.0136,2001,4,TUR
81.5827,2001,5,TUR
11.0597,2001,6,TUR
14.8952,2001,7,TUR
14.5613,2001,8,TUR
14.0716,2001,9,TUR
25.6073,2001,10,TUR
89.0747,2001,11,TUR
138.759,2001,12,TUR
62.8462,2002,1,TUR
29.1609,2002,2,TUR
56.2608,2002,3,TUR
96.7612,2002,4,TUR
36.1186,2002,5,TUR
26.523,2002,6,TUR
31.794,2002,7,TUR
23.9593,2002,8,TUR
37.7528,2002,9,TUR
42.6885,2002,10,TUR
49.1182,2002,11,TUR
80.2676,2002,12,TUR
61.5614,2003,1,TUR
99.857,2003,2,TUR
60.9899,2003,3,TUR
81.0146,2003,4,TUR
37.515,2003,5,TUR
23.8956,2003,6,TUR
11.7233,2003,7,TUR
8.07899,2003,8,TUR
25.6084,2003,9,TUR
62.6156,2003,10,TUR
48.7043,2003,11,TUR
90.3229,2003,12,TUR
103.965,2004,1,TUR
56.1119,2004,2,TUR
34.6248,2004,3,TUR
61.6299,2004,4,TUR
54.4994,2004,5,TUR
36.6799,2004,6,TUR
9.71713,2004,7,TUR
15.886,2004,8,TUR
6.84109,2004,9,TUR
19.8892,2004,10,TUR
90.2736,2004,11,TUR
35.7744,2004,12,TUR
68.7621,2005,1,TUR
61.6607,2005,2,TUR
71.0028,2005,3,TUR
57.747,2005,4,TUR
48.9477,2005,5,TUR
37.1669,2005,6,TUR
16.5042,2005,7,TUR
12.1828,2005,8,TUR
28.2255,2005,9,TUR
43.7547,2005,10,TUR
71.0719,2005,11,TUR
46.6075,2005,12,TUR
73.8934,2006,1,TUR
69.4671,2006,2,TUR
60.4415,2006,3,TUR
62.0069,2006,4,TUR
39.8739,2006,5,TUR
26.3227,2006,6,TUR
11.7837,2006,7,TUR
6.40023,2006,8,TUR
34.6115,2006,9,TUR
81.6636,2006,10,TUR
61.0296,2006,11,TUR
20.3205,2006,12,TUR
48.7294,2007,1,TUR
41.9633,2007,2,TUR
51.3937,2007,3,TUR
59.6767,2007,4,TUR
41.5191,2007,5,TUR
31.4833,2007,6,TUR
10.0931,2007,7,TUR
15.4875,2007,8,TUR
7.90523,2007,9,TUR
39.9471,2007,10,TUR
92.5384,2007,11,TUR
76.076,2007,12,TUR
40.3349,2008,1,TUR
34.7651,2008,2,TUR
48.9545,2008,3,TUR
36.938,2008,4,TUR
43.6314,2008,5,TUR
24.6228,2008,6,TUR
8.7401,2008,7,TUR
12.0368,2008,8,TUR
42.0092,2008,9,TUR
40.1811,2008,10,TUR
48.7923,2008,11,TUR
56.7084,2008,12,TUR
81.0544,2009,1,TUR
93.4637,2009,2,TUR
80.2996,2009,3,TUR
62.9915,2009,4,TUR
44.1283,2009,5,TUR
31.8557,2009,6,TUR
27.5071,2009,7,TUR
7.45247,2009,8,TUR
38.8036,2009,9,TUR
36.0879,2009,10,TUR
83.2859,2009,11,TUR
99.4928,2009,12,TUR
100.922,2010,1,TUR
85.0275,2010,2,TUR
57.7647,2010,3,TUR
59.3709,2010,4,TUR
41.0896,2010,5,TUR
62.0489,2010,6,TUR
19.2016,2010,7,TUR
5.0425,2010,8,TUR
13.6301,2010,9,TUR
78.4644,2010,10,TUR
11.0785,2010,11,TUR
83.8363,2010,12,TUR
65.4686,2011,1,TUR
52.1046,2011,2,TUR
52.907,2011,3,TUR
105.406,2011,4,TUR
75.3421,2011,5,TUR
51.8992,2011,6,TUR
14.8747,2011,7,TUR
12.7322,2011,8,TUR
21.203,2011,9,TUR
59.6819,2011,10,TUR
34.3604,2011,11,TUR
62.8488,2011,12,TUR
115.263,2012,1,TUR
85.1917,2012,2,TUR
50.1739,2012,3,TUR
44.3784,2012,4,TUR
75.9476,2012,5,TUR
26.6078,2012,6,TUR
17.0938,2012,7,TUR
15.6876,2012,8,TUR
10.3338,2012,9,TUR
50.5583,2012,10,TUR
56.4899,2012,11,TUR
123.467,2012,12,TUR
86.8018,2013,1,TUR
65.0772,2013,2,TUR
52.1545,2013,3,TUR
56.4813,2013,4,TUR
47.9309,2013,5,TUR
26.0664,2013,6,TUR
10.7829,2013,7,TUR
11.4408,2013,8,TUR
15.7701,2013,9,TUR
39.823,2013,10,TUR
42.8011,2013,11,TUR
34.9258,2013,12,TUR
55.3691,2014,1,TUR
23.1693,2014,2,TUR
71.0959,2014,3,TUR
45.593,2014,4,TUR
65.8377,2014,5,TUR
54.3149,2014,6,TUR
15.1099,2014,7,TUR
13.9631,2014,8,TUR
56.0131,2014,9,TUR
62.0235,2014,10,TUR
62.387,2014,11,TUR
78.8471,2014,12,TUR
83.8037,2015,1,TUR
76.1691,2015,2,TUR
90.438,2015,3,TUR
52.9172,2015,4,TUR
59.2425,2015,5,TUR
64.8199,2015,6,TUR
5.82473,2015,7,TUR
21.858,2015,8,TUR
22.9251,2015,9,TUR
77.3776,2015,10,TUR
31.0791,2015,11,TUR
29.1979,2015,12,TUR
31.221,1901,1,UKR
42.6371,1901,2,UKR
34.3945,1901,3,UKR
43.0777,1901,4,UKR
36.1315,1901,5,UKR
68.8972,1901,6,UKR
62.1955,1901,7,UKR
64.7326,1901,8,UKR
36.1702,1901,9,UKR
30.3982,1901,10,UKR
25.1536,1901,11,UKR
53.6518,1901,12,UKR
27.0452,1902,1,UKR
27.4393,1902,2,UKR
30.8401,1902,3,UKR
36.6101,1902,4,UKR
74.6543,1902,5,UKR
68.1379,1902,6,UKR
80.8318,1902,7,UKR
49.4337,1902,8,UKR
23.6173,1902,9,UKR
60.2846,1902,10,UKR
6.93124,1902,11,UKR
43.5424,1902,12,UKR
24.0441,1903,1,UKR
25.3448,1903,2,UKR
11.6627,1903,3,UKR
43.3868,1903,4,UKR
58.9971,1903,5,UKR
103.588,1903,6,UKR
63.2786,1903,7,UKR
39.4392,1903,8,UKR
6.41856,1903,9,UKR
51.8559,1903,10,UKR
49.8891,1903,11,UKR
18.1112,1903,12,UKR
18.4858,1904,1,UKR
35.7234,1904,2,UKR
24.5914,1904,3,UKR
24.0785,1904,4,UKR
47.7979,1904,5,UKR
51.8392,1904,6,UKR
25.8593,1904,7,UKR
42.1692,1904,8,UKR
42.7901,1904,9,UKR
41.9174,1904,10,UKR
36.8858,1904,11,UKR
33.9513,1904,12,UKR
29.6395,1905,1,UKR
11.6436,1905,2,UKR
19.0036,1905,3,UKR
56.0558,1905,4,UKR
41.9131,1905,5,UKR
78.1893,1905,6,UKR
47.875,1905,7,UKR
46.7392,1905,8,UKR
48.4528,1905,9,UKR
88.2539,1905,10,UKR
66.4933,1905,11,UKR
32.9017,1905,12,UKR
43.5076,1906,1,UKR
25.6136,1906,2,UKR
44.9095,1906,3,UKR
26.0965,1906,4,UKR
72.3646,1906,5,UKR
61.9639,1906,6,UKR
110.141,1906,7,UKR
55.7468,1906,8,UKR
63.503,1906,9,UKR
35.2561,1906,10,UKR
43.2338,1906,11,UKR
64.8198,1906,12,UKR
30.6504,1907,1,UKR
19.1996,1907,2,UKR
39.9957,1907,3,UKR
46.3361,1907,4,UKR
26.7662,1907,5,UKR
68.4617,1907,6,UKR
78.8908,1907,7,UKR
32.1388,1907,8,UKR
20.8296,1907,9,UKR
11.4193,1907,10,UKR
46.6879,1907,11,UKR
50.8597,1907,12,UKR
41.7406,1908,1,UKR
62.4592,1908,2,UKR
22.2603,1908,3,UKR
45.8485,1908,4,UKR
33.8386,1908,5,UKR
58.7747,1908,6,UKR
84.014,1908,7,UKR
50.7283,1908,8,UKR
58.0261,1908,9,UKR
22.8844,1908,10,UKR
38.0345,1908,11,UKR
18.1265,1908,12,UKR
28.672,1909,1,UKR
35.8828,1909,2,UKR
43.9221,1909,3,UKR
38.0327,1909,4,UKR
37.9272,1909,5,UKR
84.1812,1909,6,UKR
50.3719,1909,7,UKR
19.6239,1909,8,UKR
28.3458,1909,9,UKR
26.2457,1909,10,UKR
61.8156,1909,11,UKR
34.7731,1909,12,UKR
50.5148,1910,1,UKR
23.6787,1910,2,UKR
13.5946,1910,3,UKR
50.2126,1910,4,UKR
41.5681,1910,5,UKR
59.9058,1910,6,UKR
106.986,1910,7,UKR
65.757,1910,8,UKR
26.0323,1910,9,UKR
29.1718,1910,10,UKR
71.0464,1910,11,UKR
26.0922,1910,12,UKR
33.69,1911,1,UKR
28.0994,1911,2,UKR
19.7985,1911,3,UKR
34.6701,1911,4,UKR
48.3997,1911,5,UKR
86.3942,1911,6,UKR
62.0287,1911,7,UKR
84.2592,1911,8,UKR
37.7127,1911,9,UKR
34.5521,1911,10,UKR
26.3585,1911,11,UKR
27.6906,1911,12,UKR
53.5272,1912,1,UKR
41.7638,1912,2,UKR
36.9832,1912,3,UKR
57.824,1912,4,UKR
67.2424,1912,5,UKR
73.4824,1912,6,UKR
77.9829,1912,7,UKR
71.5316,1912,8,UKR
86.3506,1912,9,UKR
49.1653,1912,10,UKR
31.9421,1912,11,UKR
49.1806,1912,12,UKR
29.3971,1913,1,UKR
15.8139,1913,2,UKR
20.0336,1913,3,UKR
37.6892,1913,4,UKR
62.6951,1913,5,UKR
75.4321,1913,6,UKR
107.967,1913,7,UKR
71.6971,1913,8,UKR
51.8116,1913,9,UKR
12.8052,1913,10,UKR
43.9259,1913,11,UKR
49.9112,1913,12,UKR
34.2973,1914,1,UKR
11.6692,1914,2,UKR
58.5872,1914,3,UKR
28.1979,1914,4,UKR
52.4107,1914,5,UKR
76.9086,1914,6,UKR
89.1877,1914,7,UKR
48.627,1914,8,UKR
66.6411,1914,9,UKR
47.8624,1914,10,UKR
30.2347,1914,11,UKR
28.6518,1914,12,UKR
81.6157,1915,1,UKR
29.4569,1915,2,UKR
52.5943,1915,3,UKR
36.2207,1915,4,UKR
54.3185,1915,5,UKR
34.8896,1915,6,UKR
81.0579,1915,7,UKR
65.3643,1915,8,UKR
39.8042,1915,9,UKR
32.823,1915,10,UKR
55.9109,1915,11,UKR
55.1367,1915,12,UKR
34.6902,1916,1,UKR
42.5666,1916,2,UKR
28.5472,1916,3,UKR
51.3756,1916,4,UKR
62.1961,1916,5,UKR
55.3681,1916,6,UKR
76.9629,1916,7,UKR
52.0301,1916,8,UKR
24.5112,1916,9,UKR
61.6485,1916,10,UKR
29.6973,1916,11,UKR
55.7305,1916,12,UKR
41.8282,1917,1,UKR
31.9755,1917,2,UKR
39.6369,1917,3,UKR
46.867,1917,4,UKR
31.4499,1917,5,UKR
63.1657,1917,6,UKR
68.0133,1917,7,UKR
80.013,1917,8,UKR
35.8553,1917,9,UKR
36.0243,1917,10,UKR
45.0648,1917,11,UKR
33.9193,1917,12,UKR
22.9374,1918,1,UKR
23.0444,1918,2,UKR
14.4813,1918,3,UKR
7.0007,1918,4,UKR
25.385,1918,5,UKR
54.1412,1918,6,UKR
98.2592,1918,7,UKR
74.0113,1918,8,UKR
34.522,1918,9,UKR
41.2837,1918,10,UKR
45.1806,1918,11,UKR
57.3985,1918,12,UKR
14.6793,1919,1,UKR
33.6221,1919,2,UKR
47.0659,1919,3,UKR
40.0797,1919,4,UKR
93.0444,1919,5,UKR
88.2717,1919,6,UKR
81.9318,1919,7,UKR
51.8737,1919,8,UKR
17.24,1919,9,UKR
68.3661,1919,10,UKR
68.6061,1919,11,UKR
46.8202,1919,12,UKR
45.8785,1920,1,UKR
16.268,1920,2,UKR
28.2542,1920,3,UKR
13.1354,1920,4,UKR
60.9573,1920,5,UKR
79.646,1920,6,UKR
47.9907,1920,7,UKR
46.0444,1920,8,UKR
35.4311,1920,9,UKR
19.7484,1920,10,UKR
10.0702,1920,11,UKR
18.6872,1920,12,UKR
39.0285,1921,1,UKR
16.6399,1921,2,UKR
7.12407,1921,3,UKR
36.9543,1921,4,UKR
48.8255,1921,5,UKR
69.0965,1921,6,UKR
36.8012,1921,7,UKR
35.9651,1921,8,UKR
28.219,1921,9,UKR
24.0419,1921,10,UKR
49.1255,1921,11,UKR
22.6697,1921,12,UKR
53.6499,1922,1,UKR
39.0573,1922,2,UKR
44.3332,1922,3,UKR
58.6176,1922,4,UKR
60.4474,1922,5,UKR
73.5465,1922,6,UKR
39.035,1922,7,UKR
64.5761,1922,8,UKR
106.174,1922,9,UKR
63.1464,1922,10,UKR
44.6719,1922,11,UKR
42.0489,1922,12,UKR
43.7348,1923,1,UKR
34.1498,1923,2,UKR
30.0097,1923,3,UKR
30.5603,1923,4,UKR
42.7354,1923,5,UKR
63.4534,1923,6,UKR
41.1558,1923,7,UKR
33.7969,1923,8,UKR
41.9821,1923,9,UKR
42.3477,1923,10,UKR
40.089,1923,11,UKR
52.8284,1923,12,UKR
31.4605,1924,1,UKR
42.2961,1924,2,UKR
30.9576,1924,3,UKR
67.1838,1924,4,UKR
32.1281,1924,5,UKR
41.9003,1924,6,UKR
65.933,1924,7,UKR
58.1234,1924,8,UKR
28.2026,1924,9,UKR
18.3058,1924,10,UKR
33.5126,1924,11,UKR
8.50432,1924,12,UKR
14.9569,1925,1,UKR
26.4784,1925,2,UKR
30.1775,1925,3,UKR
24.3495,1925,4,UKR
55.8396,1925,5,UKR
92.74,1925,6,UKR
83.9247,1925,7,UKR
91.9803,1925,8,UKR
62.7821,1925,9,UKR
38.215,1925,10,UKR
54.7895,1925,11,UKR
52.2484,1925,12,UKR
26.3839,1926,1,UKR
23.4694,1926,2,UKR
30.3128,1926,3,UKR
32.3639,1926,4,UKR
71.2346,1926,5,UKR
89.0521,1926,6,UKR
56.6812,1926,7,UKR
49.8254,1926,8,UKR
55.645,1926,9,UKR
52.4859,1926,10,UKR
4.6658,1926,11,UKR
44.3976,1926,12,UKR
25.4435,1927,1,UKR
15.7493,1927,2,UKR
33.7758,1927,3,UKR
45.9657,1927,4,UKR
53.1922,1927,5,UKR
52.4956,1927,6,UKR
74.7041,1927,7,UKR
67.4023,1927,8,UKR
35.7406,1927,9,UKR
26.1199,1927,10,UKR
45.705,1927,11,UKR
45.1816,1927,12,UKR
16.9206,1928,1,UKR
26.8611,1928,2,UKR
10.5611,1928,3,UKR
31.2864,1928,4,UKR
48.7425,1928,5,UKR
65.303,1928,6,UKR
21.6356,1928,7,UKR
72.148,1928,8,UKR
37.6249,1928,9,UKR
46.576,1928,10,UKR
51.8126,1928,11,UKR
60.4414,1928,12,UKR
36.5195,1929,1,UKR
19.9964,1929,2,UKR
17.3467,1929,3,UKR
42.7361,1929,4,UKR
55.0067,1929,5,UKR
71.4201,1929,6,UKR
75.3536,1929,7,UKR
26.9845,1929,8,UKR
41.7674,1929,9,UKR
38.4176,1929,10,UKR
28.0286,1929,11,UKR
25.1284,1929,12,UKR
17.2818,1930,1,UKR
34.4113,1930,2,UKR
29.5614,1930,3,UKR
50.1146,1930,4,UKR
67.2885,1930,5,UKR
51.237,1930,6,UKR
53.4036,1930,7,UKR
68.7543,1930,8,UKR
51.6363,1930,9,UKR
43.5024,1930,10,UKR
49.0662,1930,11,UKR
45.9424,1930,12,UKR
46.9888,1931,1,UKR
12.8903,1931,2,UKR
41.7325,1931,3,UKR
43.2629,1931,4,UKR
47.3202,1931,5,UKR
57.4125,1931,6,UKR
73.9307,1931,7,UKR
78.6332,1931,8,UKR
66.2291,1931,9,UKR
45.6299,1931,10,UKR
34.3879,1931,11,UKR
34.9867,1931,12,UKR
25.3257,1932,1,UKR
32.2528,1932,2,UKR
31.4554,1932,3,UKR
62.0608,1932,4,UKR
77.4619,1932,5,UKR
102.427,1932,6,UKR
63.2984,1932,7,UKR
55.1387,1932,8,UKR
29.9866,1932,9,UKR
64.1598,1932,10,UKR
37.8718,1932,11,UKR
30.9296,1932,12,UKR
22.2477,1933,1,UKR
44.4988,1933,2,UKR
24.11,1933,3,UKR
58.1923,1933,4,UKR
87.4633,1933,5,UKR
106.57,1933,6,UKR
94.2997,1933,7,UKR
70.4971,1933,8,UKR
63.4638,1933,9,UKR
48.459,1933,10,UKR
46.7431,1933,11,UKR
33.2236,1933,12,UKR
18.2855,1934,1,UKR
20.7548,1934,2,UKR
19.8105,1934,3,UKR
11.1207,1934,4,UKR
24.6202,1934,5,UKR
43.8885,1934,6,UKR
101.686,1934,7,UKR
59.6679,1934,8,UKR
27.9748,1934,9,UKR
30.825,1934,10,UKR
51.0149,1934,11,UKR
14.1064,1934,12,UKR
39.3688,1935,1,UKR
38.0373,1935,2,UKR
20.2336,1935,3,UKR
66.3676,1935,4,UKR
49.1091,1935,5,UKR
44.3775,1935,6,UKR
66.1096,1935,7,UKR
52.0939,1935,8,UKR
37.9258,1935,9,UKR
43.4563,1935,10,UKR
20.7782,1935,11,UKR
59.0723,1935,12,UKR
39.6091,1936,1,UKR
27.4141,1936,2,UKR
19.722,1936,3,UKR
60.9834,1936,4,UKR
12.6664,1936,5,UKR
84.3141,1936,6,UKR
41.5387,1936,7,UKR
69.4909,1936,8,UKR
51.4472,1936,9,UKR
59.6624,1936,10,UKR
46.0376,1936,11,UKR
29.1521,1936,12,UKR
37.1179,1937,1,UKR
53.5644,1937,2,UKR
32.2359,1937,3,UKR
55.3918,1937,4,UKR
17.8399,1937,5,UKR
43.9563,1937,6,UKR
51.6636,1937,7,UKR
108.87,1937,8,UKR
34.1936,1937,9,UKR
41.953,1937,10,UKR
53.8373,1937,11,UKR
67.5597,1937,12,UKR
37.281,1938,1,UKR
23.4432,1938,2,UKR
27.3001,1938,3,UKR
60.8258,1938,4,UKR
65.0312,1938,5,UKR
53.1763,1938,6,UKR
67.4949,1938,7,UKR
52.4767,1938,8,UKR
37.1432,1938,9,UKR
58.8107,1938,10,UKR
26.491,1938,11,UKR
24.8587,1938,12,UKR
42.7144,1939,1,UKR
18.2505,1939,2,UKR
38.2545,1939,3,UKR
21.8096,1939,4,UKR
58.2514,1939,5,UKR
40.6297,1939,6,UKR
55.333,1939,7,UKR
44.7689,1939,8,UKR
40.0702,1939,9,UKR
98.2716,1939,10,UKR
36.3765,1939,11,UKR
57.0126,1939,12,UKR
31.2351,1940,1,UKR
50.5513,1940,2,UKR
37.5697,1940,3,UKR
49.0406,1940,4,UKR
51.6876,1940,5,UKR
42.8051,1940,6,UKR
80.2804,1940,7,UKR
76.9145,1940,8,UKR
48.3352,1940,9,UKR
62.7337,1940,10,UKR
38.9486,1940,11,UKR
39.6912,1940,12,UKR
40.1441,1941,1,UKR
61.7483,1941,2,UKR
39.7869,1941,3,UKR
53.1384,1941,4,UKR
74.7365,1941,5,UKR
79.1261,1941,6,UKR
91.1507,1941,7,UKR
66.9518,1941,8,UKR
34.6848,1941,9,UKR
67.044,1941,10,UKR
38.7201,1941,11,UKR
37.4997,1941,12,UKR
44.5749,1942,1,UKR
24.3491,1942,2,UKR
20.4985,1942,3,UKR
55.4794,1942,4,UKR
52.8438,1942,5,UKR
92.3189,1942,6,UKR
54.6601,1942,7,UKR
23.0583,1942,8,UKR
20.4907,1942,9,UKR
19.0613,1942,10,UKR
31.8468,1942,11,UKR
22.6609,1942,12,UKR
40.893,1943,1,UKR
16.8851,1943,2,UKR
7.04055,1943,3,UKR
31.2233,1943,4,UKR
67.5823,1943,5,UKR
51.7989,1943,6,UKR
91.8189,1943,7,UKR
16.3052,1943,8,UKR
55.3794,1943,9,UKR
18.7503,1943,10,UKR
56.4403,1943,11,UKR
45.1978,1943,12,UKR
28.6872,1944,1,UKR
49.1885,1944,2,UKR
55.6675,1944,3,UKR
39.583,1944,4,UKR
45.6733,1944,5,UKR
53.8551,1944,6,UKR
65.848,1944,7,UKR
45.4365,1944,8,UKR
23.4213,1944,9,UKR
23.4649,1944,10,UKR
73.7964,1944,11,UKR
20.6175,1944,12,UKR
43.1748,1945,1,UKR
21.1764,1945,2,UKR
23.8978,1945,3,UKR
40.4411,1945,4,UKR
48.885,1945,5,UKR
56.2085,1945,6,UKR
68.8117,1945,7,UKR
78.1344,1945,8,UKR
28.115,1945,9,UKR
46.9223,1945,10,UKR
24.0612,1945,11,UKR
26.5362,1945,12,UKR
13.4182,1946,1,UKR
37.2739,1946,2,UKR
24.7585,1946,3,UKR
16.6673,1946,4,UKR
42.6861,1946,5,UKR
42.9151,1946,6,UKR
54.1121,1946,7,UKR
39.1709,1946,8,UKR
26.8925,1946,9,UKR
72.5546,1946,10,UKR
46.4556,1946,11,UKR
19.0884,1946,12,UKR
22.3144,1947,1,UKR
34.4718,1947,2,UKR
38.4443,1947,3,UKR
32.6433,1947,4,UKR
29.2948,1947,5,UKR
59.5021,1947,6,UKR
59.8081,1947,7,UKR
100.491,1947,8,UKR
32.6817,1947,9,UKR
47.2805,1947,10,UKR
79.6162,1947,11,UKR
73.4067,1947,12,UKR
56.4689,1948,1,UKR
42.7287,1948,2,UKR
23.6593,1948,3,UKR
6.76823,1948,4,UKR
55.2294,1948,5,UKR
107.695,1948,6,UKR
88.9762,1948,7,UKR
38.2152,1948,8,UKR
27.0408,1948,9,UKR
32.8833,1948,10,UKR
29.4553,1948,11,UKR
7.2871,1948,12,UKR
17.4368,1949,1,UKR
18.0772,1949,2,UKR
33.9815,1949,3,UKR
31.6235,1949,4,UKR
23.3384,1949,5,UKR
116.853,1949,6,UKR
108.093,1949,7,UKR
48.2122,1949,8,UKR
23.4019,1949,9,UKR
8.02765,1949,10,UKR
35.9567,1949,11,UKR
57.4207,1949,12,UKR
22.2948,1950,1,UKR
27.6558,1950,2,UKR
20.1147,1950,3,UKR
40.063,1950,4,UKR
29.273,1950,5,UKR
43.8748,1950,6,UKR
64.9815,1950,7,UKR
52.301,1950,8,UKR
32.4957,1950,9,UKR
80.288,1950,10,UKR
50.4429,1950,11,UKR
29.5712,1950,12,UKR
26.6372,1951,1,UKR
26.1651,1951,2,UKR
49.9495,1951,3,UKR
35.8618,1951,4,UKR
63.8419,1951,5,UKR
45.6208,1951,6,UKR
40.567,1951,7,UKR
47.4947,1951,8,UKR
38.3077,1951,9,UKR
9.77592,1951,10,UKR
31.0699,1951,11,UKR
19.3207,1951,12,UKR
42.0277,1952,1,UKR
50.5943,1952,2,UKR
46.7528,1952,3,UKR
11.9837,1952,4,UKR
60.5544,1952,5,UKR
93.3136,1952,6,UKR
47.658,1952,7,UKR
37.6176,1952,8,UKR
43.1863,1952,9,UKR
77.3325,1952,10,UKR
82.5135,1952,11,UKR
46.6691,1952,12,UKR
40.0334,1953,1,UKR
58.0806,1953,2,UKR
13.1137,1953,3,UKR
36.1791,1953,4,UKR
64.4831,1953,5,UKR
66.2382,1953,6,UKR
46.8153,1953,7,UKR
41.0245,1953,8,UKR
30.7553,1953,9,UKR
12.4,1953,10,UKR
25.254,1953,11,UKR
11.8193,1953,12,UKR
31.2126,1954,1,UKR
12.4994,1954,2,UKR
15.458,1954,3,UKR
36.0596,1954,4,UKR
53.7589,1954,5,UKR
50.2695,1954,6,UKR
81.2487,1954,7,UKR
58.3302,1954,8,UKR
38.6928,1954,9,UKR
33.7648,1954,10,UKR
48.3053,1954,11,UKR
53.4616,1954,12,UKR
51.0383,1955,1,UKR
51.7115,1955,2,UKR
24.8293,1955,3,UKR
41.8381,1955,4,UKR
59.4185,1955,5,UKR
82.3081,1955,6,UKR
80.7681,1955,7,UKR
66.7707,1955,8,UKR
34.3214,1955,9,UKR
44.6605,1955,10,UKR
33.2236,1955,11,UKR
55.5698,1955,12,UKR
33.7213,1956,1,UKR
36.0718,1956,2,UKR
31.3724,1956,3,UKR
37.169,1956,4,UKR
43.4545,1956,5,UKR
73.7933,1956,6,UKR
70.1716,1956,7,UKR
64.3902,1956,8,UKR
56.6688,1956,9,UKR
40.9305,1956,10,UKR
37.0217,1956,11,UKR
41.3967,1956,12,UKR
25.5636,1957,1,UKR
34.5118,1957,2,UKR
29.0335,1957,3,UKR
26.3641,1957,4,UKR
59.8515,1957,5,UKR
32.1917,1957,6,UKR
60.991,1957,7,UKR
45.4841,1957,8,UKR
61.7131,1957,9,UKR
17.2664,1957,10,UKR
39.3221,1957,11,UKR
34.7924,1957,12,UKR
44.9974,1958,1,UKR
51.5883,1958,2,UKR
42.2313,1958,3,UKR
58.5168,1958,4,UKR
32.7007,1958,5,UKR
91.2186,1958,6,UKR
67.7762,1958,7,UKR
85.3657,1958,8,UKR
35.5155,1958,9,UKR
56.2661,1958,10,UKR
16.0991,1958,11,UKR
42.5245,1958,12,UKR
57.6747,1959,1,UKR
15.116,1959,2,UKR
20.6032,1959,3,UKR
36.5606,1959,4,UKR
31.3821,1959,5,UKR
44.8678,1959,6,UKR
37.4367,1959,7,UKR
63.6021,1959,8,UKR
53.4427,1959,9,UKR
16.6791,1959,10,UKR
50.0381,1959,11,UKR
45.5935,1959,12,UKR
54.6778,1960,1,UKR
29.3853,1960,2,UKR
11.0334,1960,3,UKR
20.7306,1960,4,UKR
72.2292,1960,5,UKR
60.9573,1960,6,UKR
69.368,1960,7,UKR
73.2341,1960,8,UKR
39.2664,1960,9,UKR
89.0799,1960,10,UKR
72.9315,1960,11,UKR
60.6095,1960,12,UKR
34.8918,1961,1,UKR
21.1069,1961,2,UKR
29.5132,1961,3,UKR
31.654,1961,4,UKR
84.8075,1961,5,UKR
42.0125,1961,6,UKR
54.5715,1961,7,UKR
46.827,1961,8,UKR
17.7561,1961,9,UKR
20.7222,1961,10,UKR
41.1393,1961,11,UKR
35.9095,1961,12,UKR
28.7222,1962,1,UKR
44.0971,1962,2,UKR
62.3173,1962,3,UKR
31.416,1962,4,UKR
54.5416,1962,5,UKR
69.5343,1962,6,UKR
70.1001,1962,7,UKR
39.1702,1962,8,UKR
40.4386,1962,9,UKR
10.4011,1962,10,UKR
53.0116,1962,11,UKR
54.1421,1962,12,UKR
50.0452,1963,1,UKR
44.6627,1963,2,UKR
33.0503,1963,3,UKR
30.9438,1963,4,UKR
36.6962,1963,5,UKR
54.6076,1963,6,UKR
34.599,1963,7,UKR
54.5341,1963,8,UKR
31.3854,1963,9,UKR
21.7407,1963,10,UKR
33.5623,1963,11,UKR
59.6512,1963,12,UKR
12.0479,1964,1,UKR
41.6494,1964,2,UKR
46.3226,1964,3,UKR
30.7818,1964,4,UKR
56.4537,1964,5,UKR
34.3077,1964,6,UKR
88.9352,1964,7,UKR
70.9919,1964,8,UKR
41.4428,1964,9,UKR
29.5715,1964,10,UKR
34.6194,1964,11,UKR
48.0361,1964,12,UKR
34.0073,1965,1,UKR
44.3898,1965,2,UKR
22.0624,1965,3,UKR
56.3281,1965,4,UKR
44.3457,1965,5,UKR
62.5919,1965,6,UKR
94.5768,1965,7,UKR
60.3261,1965,8,UKR
27.3578,1965,9,UKR
12.6091,1965,10,UKR
80.5238,1965,11,UKR
56.2902,1965,12,UKR
106.96,1966,1,UKR
48.9763,1966,2,UKR
47.9598,1966,3,UKR
36.547,1966,4,UKR
49.8647,1966,5,UKR
71.4456,1966,6,UKR
65.2378,1966,7,UKR
64.9637,1966,8,UKR
24.7978,1966,9,UKR
40.8509,1966,10,UKR
61.584,1966,11,UKR
79.5666,1966,12,UKR
66.3476,1967,1,UKR
37.1302,1967,2,UKR
38.9978,1967,3,UKR
38.5943,1967,4,UKR
55.5997,1967,5,UKR
70.8388,1967,6,UKR
29.9339,1967,7,UKR
53.4434,1967,8,UKR
21.7705,1967,9,UKR
21.2819,1967,10,UKR
37.3111,1967,11,UKR
72.273,1967,12,UKR
